,Image,YOLO_inference_time,num_bbox,OODL_feat_extraction_time,OSVM_inference_time,OOD_object_present
0,000000.png,1518.014,1.0,1858.17,7.942,0.0
1,000001.png,1334.933,4.0,7154.013,0.661,0.0
2,000002.png,1327.233,8.0,11917.953,1.376,0.0
3,000003.png,1335.144,3.0,4078.362,0.412,0.0
4,000004.png,1314.863,2.0,2716.306,0.335,2.0
5,000005.png,1314.611,5.0,6747.12,0.541,3.0
6,000006.png,1316.313,3.0,4032.233,0.456,2.0
7,000007.png,1315.12,5.0,7309.513,0.816,0.0
8,000008.png,1313.262,4.0,6654.175,0.993,0.0
9,000009.png,1298.376,,,,0.0
10,000010.png,1300.361,5.0,7564.318,0.542,0.0
11,000011.png,1310.217,1.0,1404.872,0.939,1.0
12,000012.png,1314.276,8.0,11898.173,1.277,7.0
13,000013.png,1313.319,8.0,12877.677,1.303,2.0
14,000014.png,4718.643,1.0,2047.208,0.31,0.0
15,000015.png,1835.68,1.0,1450.143,0.269,0.0
16,000016.png,1480.969,5.0,7097.112,0.719,0.0
17,000017.png,1380.829,,,,0.0
18,000018.png,1363.03,12.0,18725.256,1.578,0.0
19,000019.png,1362.234,1.0,1456.497,0.285,0.0
20,000020.png,1348.978,4.0,5463.801,0.526,0.0
21,000021.png,1398.758,4.0,5589.998,0.479,0.0
22,000022.png,1344.166,10.0,21472.79,6.87,2.0
23,000023.png,1356.051,5.0,8780.1,0.622,0.0
24,000024.png,1368.377,1.0,1416.973,0.288,1.0
25,000025.png,1347.307,7.0,10360.128,0.857,7.0
26,000026.png,1312.758,5.0,6962.087,0.566,0.0
27,000027.png,1313.303,5.0,7070.107,0.605,0.0
28,000028.png,1315.92,1.0,1558.383,0.293,1.0
29,000029.png,1315.451,1.0,1521.045,0.286,0.0
30,000030.png,1383.422,8.0,13714.776,1.234,0.0
31,000031.png,1781.234,3.0,4260.258,0.631,3.0
32,000032.png,1448.377,2.0,2768.742,0.345,0.0
33,000033.png,1747.1,11.0,15963.379,2.949,8.0
34,000034.png,1450.78,1.0,1432.854,0.3,1.0
35,000035.png,1521.432,7.0,9516.639,0.673,0.0
36,000036.png,2142.041,6.0,8104.991,0.592,0.0
37,000037.png,1388.442,1.0,1488.755,0.286,0.0
38,000038.png,1455.718,9.0,13021.04,1.465,6.0
39,000039.png,1359.423,1.0,1453.48,0.292,1.0
40,000040.png,1421.301,10.0,14382.311,1.138,0.0
41,000041.png,1469.042,2.0,2704.951,0.35,0.0
42,000042.png,1467.084,,,,0.0
43,000043.png,1416.568,5.0,6944.712,0.55,0.0
44,000044.png,1380.997,10.0,13979.685,1.215,5.0
45,000045.png,1856.592,4.0,5368.293,0.491,0.0
46,000046.png,1511.411,,,,0.0
47,000047.png,1392.587,7.0,9500.615,0.712,0.0
48,000048.png,1524.728,3.0,4050.213,0.413,0.0
49,000049.png,1372.736,1.0,1400.48,0.292,1.0
50,000050.png,1434.964,5.0,6666.8,0.525,3.0
51,000051.png,1325.101,2.0,2700.863,0.345,1.0
52,000052.png,1339.8,3.0,4013.88,0.408,0.0
53,000053.png,1368.219,,,,0.0
54,000054.png,1320.498,3.0,4041.041,0.416,3.0
55,000055.png,1491.961,1.0,1436.67,0.303,0.0
56,000056.png,1414.03,9.0,12496.434,0.875,0.0
57,000057.png,1453.882,7.0,10781.904,0.75,0.0
58,000058.png,1437.039,2.0,2764.322,0.342,2.0
59,000059.png,1397.928,8.0,11740.507,1.318,0.0
60,000060.png,1364.17,6.0,8297.715,0.617,0.0
61,000061.png,1352.683,12.0,17343.663,3.059,0.0
62,000062.png,1373.774,,,,0.0
63,000063.png,2051.216,4.0,5349.671,0.471,1.0
64,000064.png,1377.175,2.0,2655.935,0.342,0.0
65,000065.png,1368.386,1.0,1375.518,0.28,0.0
66,000066.png,1318.965,1.0,1370.661,0.276,1.0
67,000067.png,1315.978,1.0,1371.98,0.273,0.0
68,000068.png,1329.689,5.0,6664.29,0.533,1.0
69,000069.png,1393.702,1.0,1392.325,0.276,0.0
70,000070.png,1380.27,,,,0.0
71,000071.png,1337.248,4.0,5374.821,0.47,0.0
72,000072.png,1310.702,11.0,15525.797,2.399,1.0
73,000073.png,1326.304,1.0,1403.47,0.277,1.0
74,000074.png,1389.935,1.0,1376.723,0.276,0.0
75,000075.png,1321.018,6.0,8654.219,2.814,0.0
76,000076.png,1337.178,7.0,9938.762,0.671,0.0
77,000077.png,1324.09,10.0,14775.172,1.419,0.0
78,000078.png,1320.139,3.0,4035.613,0.406,0.0
79,000079.png,1325.793,5.0,6676.188,0.527,5.0
80,000080.png,1342.064,8.0,11389.552,0.728,0.0
81,000081.png,1332.805,5.0,6652.205,0.542,0.0
82,000082.png,1323.569,5.0,6616.565,0.593,4.0
83,000083.png,1322.176,3.0,3971.855,0.401,2.0
84,000084.png,1547.347,1.0,1376.875,0.299,1.0
85,000085.png,1344.339,7.0,9892.252,0.656,0.0
86,000086.png,1323.187,4.0,5367.152,0.527,0.0
87,000087.png,1413.815,6.0,8626.077,0.589,0.0
88,000088.png,1631.289,2.0,2711.068,0.373,1.0
89,000089.png,1465.815,4.0,5861.282,0.487,1.0
90,000090.png,1374.7,4.0,5889.634,0.481,0.0
91,000091.png,1459.261,6.0,8620.315,0.613,0.0
92,000092.png,1318.435,1.0,1380.775,0.29,1.0
93,000093.png,1433.525,6.0,8325.891,0.643,0.0
94,000094.png,1481.694,4.0,5843.845,0.53,1.0
95,000095.png,1398.326,13.0,20530.791,3.909,1.0
96,000096.png,1337.111,1.0,1419.445,0.268,1.0
97,000097.png,1333.786,8.0,11440.674,0.735,1.0
98,000098.png,1479.979,5.0,6740.177,0.572,0.0
99,000099.png,1718.338,8.0,11554.544,1.185,0.0
100,000100.png,1555.427,7.0,9649.1,0.661,7.0
101,000101.png,1423.816,,,,7.0
102,000102.png,1431.7,10.0,14844.072,1.398,1.0
103,000103.png,1436.221,5.0,6775.63,0.735,0.0
104,000104.png,1734.811,8.0,11029.845,0.715,0.0
105,000105.png,1727.264,1.0,1431.395,0.291,0.0
106,000106.png,1396.389,3.0,4045.756,0.436,0.0
107,000107.png,1345.913,3.0,4038.268,0.401,3.0
108,000108.png,1649.339,4.0,5371.025,0.484,2.0
109,000109.png,1498.127,1.0,1417.754,0.277,1.0
110,000110.png,1389.899,1.0,1410.387,0.305,0.0
111,000111.png,1340.298,6.0,8074.189,0.667,2.0
112,000112.png,1371.179,,,,2.0
113,000113.png,1359.797,9.0,13037.388,0.818,0.0
114,000114.png,1319.247,2.0,2724.939,0.341,0.0
115,000115.png,1517.392,4.0,5320.65,0.479,3.0
116,000116.png,1366.996,5.0,6896.8,0.531,0.0
117,000117.png,1412.869,3.0,4036.207,0.412,0.0
118,000118.png,1456.09,21.0,33114.26,3.375,15.0
119,000119.png,1489.177,2.0,2787.489,0.336,1.0
120,000120.png,1431.658,,,,1.0
121,000121.png,1341.845,2.0,2930.002,0.34,1.0
122,000122.png,1493.167,6.0,9136.269,1.114,0.0
123,000123.png,1324.648,8.0,11336.329,0.747,1.0
124,000124.png,1319.77,7.0,9815.4,1.066,3.0
125,000125.png,1365.419,,,,3.0
126,000126.png,1615.841,8.0,11313.59,0.78,0.0
127,000127.png,1435.487,2.0,2689.427,0.369,1.0
128,000128.png,1381.309,6.0,8362.221,0.68,0.0
129,000129.png,1407.142,,,,0.0
130,000130.png,1365.6,,,,0.0
131,000131.png,1323.937,2.0,2808.498,0.334,0.0
132,000132.png,1323.018,,,,0.0
133,000133.png,1506.966,6.0,9889.377,1.089,0.0
134,000134.png,1423.376,1.0,1666.987,0.284,0.0
135,000135.png,1765.62,6.0,8822.03,0.619,3.0
136,000136.png,1886.049,,,,3.0
137,000137.png,1480.302,1.0,1399.768,0.27,1.0
138,000138.png,1446.131,10.0,14336.45,1.708,0.0
139,000139.png,1492.15,8.0,11957.78,0.723,0.0
140,000140.png,1371.046,,,,0.0
141,000141.png,1343.978,16.0,25113.349,5.944,0.0
142,000142.png,1311.61,4.0,5396.536,0.483,1.0
143,000143.png,1319.784,2.0,2677.189,0.369,0.0
144,000144.png,1520.11,1.0,1388.067,0.285,0.0
145,000145.png,1402.084,10.0,14135.287,1.548,0.0
146,000146.png,1375.555,4.0,5311.875,0.535,0.0
147,000147.png,1492.532,1.0,1378.167,0.273,1.0
148,000148.png,1528.606,3.0,3997.979,0.394,3.0
149,000149.png,1387.319,1.0,1377.164,0.273,0.0
150,000150.png,1437.638,8.0,11688.3,4.462,3.0
151,000151.png,1402.012,,,,3.0
152,000152.png,1356.644,,,,3.0
153,000153.png,1335.022,,,,3.0
154,000154.png,1357.141,6.0,8689.017,0.701,0.0
155,000155.png,1328.878,2.0,2685.835,0.342,0.0
156,000156.png,1326.014,1.0,1374.635,0.285,0.0
157,000157.png,1334.19,9.0,13039.258,1.302,1.0
158,000158.png,1324.489,3.0,5684.188,0.879,0.0
159,000159.png,1426.552,8.0,12088.414,1.236,1.0
160,000160.png,1564.364,7.0,9686.817,0.699,0.0
161,000161.png,1430.237,5.0,6938.376,0.539,3.0
162,000162.png,1322.676,2.0,2737.577,0.341,1.0
163,000163.png,1324.664,1.0,1391.813,0.273,1.0
164,000164.png,1357.472,4.0,5385.421,0.539,2.0
165,000165.png,1330.324,,,,2.0
166,000166.png,1332.183,3.0,4214.908,0.406,3.0
167,000167.png,1379.818,4.0,5853.809,0.475,2.0
168,000168.png,1335.916,3.0,4138.482,0.443,0.0
169,000169.png,1338.83,4.0,5629.342,0.556,1.0
170,000170.png,1312.755,2.0,2795.014,0.375,0.0
171,000171.png,1328.716,10.0,15880.526,1.54,0.0
172,000172.png,1355.212,8.0,11232.425,0.726,0.0
173,000173.png,1351.527,4.0,5364.533,0.525,0.0
174,000174.png,1398.746,1.0,1395.783,0.277,0.0
175,000175.png,1385.668,7.0,9545.337,0.675,0.0
176,000176.png,1323.072,4.0,5343.474,0.49,1.0
177,000177.png,1399.75,4.0,6268.513,0.732,0.0
178,000178.png,1391.412,4.0,12826.282,1.883,0.0
179,000179.png,1317.844,2.0,4717.717,0.98,2.0
180,000180.png,1328.069,2.0,10015.314,1.422,2.0
181,000181.png,1414.292,5.0,12771.158,1.054,1.0
182,000182.png,1499.755,9.0,18163.166,1.891,0.0
183,000183.png,1319.414,5.0,9697.921,0.915,0.0
184,000184.png,1315.911,4.0,6570.245,0.55,0.0
185,000185.png,1564.949,6.0,10066.507,0.863,0.0
186,000186.png,1478.011,7.0,13321.821,1.377,0.0
187,000187.png,1428.271,5.0,12935.053,1.122,1.0
188,000188.png,1340.959,1.0,2425.856,0.345,0.0
189,000189.png,1316.328,,,,0.0
190,000190.png,1324.534,17.0,32166.387,2.55,11.0
191,000191.png,1334.859,2.0,3059.572,0.38,1.0
192,000192.png,1318.104,1.0,1503.9,0.277,0.0
193,000193.png,1326.379,3.0,4424.963,0.721,2.0
194,000194.png,1326.615,5.0,7633.39,0.614,0.0
195,000195.png,1318.137,6.0,8762.024,0.619,0.0
196,000196.png,1343.772,9.0,17128.11,2.169,0.0
197,000197.png,1328.713,2.0,4650.652,0.357,1.0
198,000198.png,1321.666,3.0,5943.357,1.345,0.0
199,000199.png,1327.626,2.0,3691.84,0.454,2.0
200,000200.png,1489.641,1.0,1515.399,0.282,0.0
201,000201.png,1478.36,2.0,2867.535,0.358,0.0
202,000202.png,1353.28,6.0,9566.932,1.107,3.0
203,000203.png,1476.705,3.0,4201.48,0.466,3.0
204,000204.png,1310.816,4.0,6031.111,0.473,2.0
205,000205.png,1308.454,2.0,3256.175,0.362,1.0
206,000206.png,1310.074,5.0,8195.564,1.773,2.0
207,000207.png,1311.63,4.0,5718.511,0.471,2.0
208,000208.png,1306.675,,,,2.0
209,000209.png,1343.985,3.0,4095.47,0.418,0.0
210,000210.png,1521.442,9.0,13247.188,1.363,0.0
211,000211.png,1771.406,3.0,4086.399,0.419,0.0
212,000212.png,1522.632,3.0,4036.278,0.392,0.0
213,000213.png,1332.698,4.0,5357.276,0.476,4.0
214,000214.png,1383.557,6.0,8377.128,0.595,1.0
215,000215.png,2119.242,2.0,3007.48,0.353,0.0
216,000216.png,2313.823,,,,0.0
217,000217.png,1547.485,7.0,10561.139,0.716,0.0
218,000218.png,1410.875,8.0,12693.824,0.94,0.0
219,000219.png,1391.945,2.0,2969.164,0.349,0.0
220,000220.png,1725.185,1.0,1517.076,0.689,0.0
221,000221.png,1774.74,4.0,5615.128,0.477,0.0
222,000222.png,1794.685,2.0,2831.514,0.354,1.0
223,000223.png,1319.726,2.0,2877.099,0.398,2.0
224,000224.png,1316.56,12.0,19224.489,2.968,0.0
225,000225.png,1332.402,,,,0.0
226,000226.png,1331.637,1.0,1452.413,0.301,0.0
227,000227.png,1317.368,1.0,1432.059,0.341,0.0
228,000228.png,1319.267,2.0,2845.462,0.376,2.0
229,000229.png,1317.277,3.0,4195.244,0.408,3.0
230,000230.png,1312.117,1.0,1426.433,0.278,0.0
231,000231.png,1339.977,5.0,6970.692,0.543,0.0
232,000232.png,1349.352,,,,0.0
233,000233.png,1304.924,3.0,4197.38,0.463,1.0
234,000234.png,1314.427,5.0,7080.209,0.558,2.0
235,000235.png,1307.972,9.0,12999.422,0.87,0.0
236,000236.png,1321.504,10.0,16064.267,0.923,0.0
237,000237.png,1330.401,2.0,2807.845,0.441,0.0
238,000238.png,1317.365,3.0,4166.704,0.521,2.0
239,000239.png,1313.207,5.0,6926.94,0.688,0.0
240,000240.png,1318.283,7.0,10527.192,0.716,6.0
241,000241.png,1486.957,5.0,8015.205,0.601,1.0
242,000242.png,1329.57,2.0,2768.485,0.368,0.0
243,000243.png,1363.132,4.0,5552.511,0.471,4.0
244,000244.png,1346.423,6.0,8738.125,0.719,5.0
245,000245.png,1319.028,2.0,2740.857,0.347,0.0
246,000246.png,1316.177,1.0,1421.224,0.317,0.0
247,000247.png,1321.164,2.0,2964.702,0.38,0.0
248,000248.png,1326.694,12.0,18190.924,2.518,0.0
249,000249.png,1321.118,6.0,7971.605,0.606,4.0
250,000250.png,1317.538,2.0,2713.32,0.375,2.0
251,000251.png,1316.557,3.0,4010.78,0.444,0.0
252,000252.png,1312.0,1.0,1400.592,0.285,1.0
253,000253.png,1321.16,2.0,2694.293,0.353,0.0
254,000254.png,1317.118,7.0,9438.048,0.657,0.0
255,000255.png,1316.152,10.0,14117.471,0.864,2.0
256,000256.png,1337.014,11.0,16388.464,1.156,0.0
257,000257.png,1317.161,9.0,13529.377,1.144,0.0
258,000258.png,1349.317,5.0,7369.999,0.579,2.0
259,000259.png,1331.033,1.0,1415.891,0.41,0.0
260,000260.png,1325.416,3.0,4017.914,0.427,2.0
261,000261.png,1315.665,1.0,1388.51,0.276,1.0
262,000262.png,1315.109,,,,1.0
263,000263.png,1323.872,2.0,2696.428,0.359,0.0
264,000264.png,1371.841,8.0,11633.75,1.228,0.0
265,000265.png,1317.298,9.0,12680.215,0.8,0.0
266,000266.png,1495.092,2.0,2690.583,0.332,0.0
267,000267.png,2774.58,5.0,6633.182,0.626,3.0
268,000268.png,1444.657,2.0,3152.887,0.764,0.0
269,000269.png,2083.091,7.0,10778.942,1.276,0.0
270,000270.png,3165.823,,,,0.0
271,000271.png,3081.635,15.0,23314.328,2.668,0.0
272,000272.png,2076.558,,,,0.0
273,000273.png,2484.227,2.0,2815.537,0.382,2.0
274,000274.png,1909.364,,,,2.0
275,000275.png,2235.934,2.0,2799.659,0.338,2.0
276,000276.png,6062.208,,,,2.0
277,000277.png,1465.337,4.0,5529.41,0.495,2.0
278,000278.png,1600.318,13.0,20002.083,2.471,9.0
279,000279.png,1499.787,1.0,1724.721,0.336,1.0
280,000280.png,1407.733,,,,1.0
281,000281.png,1679.901,3.0,4221.007,0.409,3.0
282,000282.png,1508.431,,,,3.0
283,000283.png,1389.326,3.0,4227.398,0.449,3.0
284,000284.png,1419.472,3.0,4610.677,0.832,3.0
285,000285.png,1384.42,4.0,6556.274,0.48,0.0
286,000286.png,1510.455,9.0,13542.195,0.835,0.0
287,000287.png,1993.368,2.0,2727.036,0.357,0.0
288,000288.png,1384.227,3.0,4021.596,0.403,3.0
289,000289.png,1364.726,1.0,1393.994,0.275,0.0
290,000290.png,1363.366,3.0,4002.788,0.403,2.0
291,000291.png,1373.143,4.0,5410.07,0.488,4.0
292,000292.png,1358.623,4.0,5370.482,0.543,0.0
293,000293.png,1361.597,2.0,2689.209,0.386,1.0
294,000294.png,1385.72,2.0,2703.705,0.359,0.0
295,000295.png,1521.462,3.0,4028.129,0.398,0.0
296,000296.png,1397.655,2.0,2706.241,0.337,0.0
297,000297.png,1376.29,8.0,12506.468,1.21,5.0
298,000298.png,1366.682,,,,5.0
299,000299.png,1353.623,5.0,7008.527,0.532,3.0
300,000300.png,1362.146,4.0,5407.195,0.525,0.0
301,000301.png,1387.967,5.0,6991.082,0.529,4.0
302,000302.png,1374.215,,,,4.0
303,000303.png,1371.926,14.0,21484.026,4.761,0.0
304,000304.png,1363.762,,,,0.0
305,000305.png,1423.458,1.0,1405.729,0.29,1.0
306,000306.png,1411.404,7.0,9552.911,0.656,4.0
307,000307.png,1365.376,2.0,3227.423,0.337,0.0
308,000308.png,1362.972,1.0,1456.93,0.297,0.0
309,000309.png,1416.194,8.0,11734.699,0.747,0.0
310,000310.png,1391.943,11.0,17664.053,2.23,0.0
311,000311.png,1456.179,7.0,16055.145,2.128,0.0
312,000312.png,1366.697,6.0,13057.936,13.334,6.0
313,000313.png,1358.597,2.0,3530.828,0.361,2.0
314,000314.png,1349.357,1.0,1564.2,0.315,0.0
315,000315.png,1347.409,11.0,22340.211,1.426,3.0
316,000316.png,1330.161,4.0,8040.915,0.946,4.0
317,000317.png,1337.309,5.0,10461.387,1.964,0.0
318,000318.png,1369.48,2.0,3400.469,0.36,0.0
319,000319.png,1366.729,12.0,24078.252,3.548,1.0
320,000320.png,1428.56,2.0,2924.901,0.474,2.0
321,000321.png,3952.493,8.0,21354.904,13.675,0.0
322,000322.png,3543.855,2.0,3360.233,0.56,0.0
323,000323.png,2631.065,4.0,6696.88,0.563,2.0
324,000324.png,1649.543,2.0,2811.013,0.347,0.0
325,000325.png,4607.66,4.0,6426.7,0.507,0.0
326,000326.png,2195.433,5.0,7720.509,0.556,0.0
327,000327.png,1630.27,10.0,16136.525,1.407,5.0
328,000328.png,1475.45,2.0,2924.337,0.401,1.0
329,000329.png,1497.769,1.0,1513.029,0.282,1.0
330,000330.png,1427.745,3.0,4898.144,0.538,0.0
331,000331.png,1396.848,3.0,4219.863,0.405,0.0
332,000332.png,1357.346,6.0,10145.504,1.152,0.0
333,000333.png,1426.314,10.0,18464.032,1.698,0.0
334,000334.png,1429.985,2.0,2982.305,0.339,0.0
335,000335.png,1436.496,5.0,7284.863,0.57,1.0
336,000336.png,1563.696,9.0,15643.057,1.312,1.0
337,000337.png,1594.659,3.0,4472.714,0.425,3.0
338,000338.png,1425.001,4.0,5818.883,0.507,0.0
339,000339.png,1385.158,7.0,11868.08,1.167,0.0
340,000340.png,1350.487,9.0,15218.852,1.313,1.0
341,000341.png,1334.612,8.0,13511.609,1.638,0.0
342,000342.png,1328.695,9.0,18293.682,1.404,0.0
343,000343.png,1337.636,3.0,5070.728,0.463,2.0
344,000344.png,1391.491,8.0,14271.483,1.24,0.0
345,000345.png,1347.398,2.0,2871.81,0.337,1.0
346,000346.png,1330.108,5.0,6953.037,0.537,3.0
347,000347.png,1325.803,9.0,15696.745,1.358,0.0
348,000348.png,1328.99,8.0,12520.0,1.727,4.0
349,000349.png,1323.344,5.0,8386.401,0.54,0.0
350,000350.png,1325.601,1.0,1631.338,0.279,0.0
351,000351.png,1326.88,2.0,3022.9,0.59,1.0
352,000352.png,1326.139,10.0,17841.78,1.397,0.0
353,000353.png,1329.469,5.0,7918.942,0.62,0.0
354,000354.png,1319.087,3.0,4244.06,0.492,2.0
355,000355.png,1324.911,5.0,7453.543,0.632,0.0
356,000356.png,1331.409,4.0,5817.526,0.471,4.0
357,000357.png,1316.47,7.0,10785.038,1.352,0.0
358,000358.png,1307.222,,,,0.0
359,000359.png,1333.602,1.0,1864.086,0.277,1.0
360,000360.png,1319.54,1.0,1446.647,0.299,0.0
361,000361.png,1308.299,,,,0.0
362,000362.png,1318.779,10.0,17046.861,1.368,0.0
363,000363.png,1319.929,4.0,5801.705,0.527,0.0
364,000364.png,1309.141,4.0,5515.486,0.525,1.0
365,000365.png,1316.081,6.0,9663.053,0.631,1.0
366,000366.png,1322.62,12.0,20200.448,2.66,1.0
367,000367.png,1318.848,3.0,4255.318,0.428,1.0
368,000368.png,1320.715,4.0,6028.884,0.476,2.0
369,000369.png,1329.192,11.0,17544.548,2.29,1.0
370,000370.png,1316.131,6.0,9566.569,0.687,0.0
371,000371.png,1321.214,2.0,2808.22,0.354,0.0
372,000372.png,1319.119,12.0,18787.99,1.48,6.0
373,000373.png,1306.766,1.0,1476.578,0.336,0.0
374,000374.png,1308.256,10.0,15528.577,1.427,0.0
375,000375.png,1449.683,7.0,12296.728,1.31,0.0
376,000376.png,1351.388,5.0,8324.537,0.576,2.0
377,000377.png,1344.217,8.0,13456.88,1.286,0.0
378,000378.png,1345.175,2.0,2991.685,0.404,0.0
379,000379.png,1335.816,6.0,8753.792,0.601,0.0
380,000380.png,1398.029,2.0,2846.403,0.493,0.0
381,000381.png,1666.224,,,,0.0
382,000382.png,1398.134,9.0,14438.362,1.504,0.0
383,000383.png,1368.645,4.0,5672.515,0.469,2.0
384,000384.png,1337.182,3.0,4155.077,0.404,0.0
385,000385.png,1413.721,7.0,10705.366,0.664,5.0
386,000386.png,1626.235,5.0,7004.339,0.544,1.0
387,000387.png,1444.335,8.0,12436.843,1.301,3.0
388,000388.png,1363.702,3.0,4146.566,0.416,0.0
389,000389.png,2193.548,6.0,8537.427,0.611,0.0
390,000390.png,1505.599,1.0,1408.096,0.285,1.0
391,000391.png,1623.792,,,,1.0
392,000392.png,1487.299,3.0,4036.156,0.404,0.0
393,000393.png,1405.285,12.0,18245.006,2.565,0.0
394,000394.png,1358.83,,,,0.0
395,000395.png,1413.049,4.0,5375.137,0.502,0.0
396,000396.png,1394.406,1.0,1388.117,0.289,1.0
397,000397.png,1396.076,10.0,14651.333,1.414,0.0
398,000398.png,1390.644,3.0,4213.552,0.41,2.0
399,000399.png,1401.063,8.0,11751.662,1.226,5.0
400,000400.png,1486.877,1.0,1571.971,0.298,0.0
401,000401.png,1518.136,1.0,1672.823,0.571,1.0
402,000402.png,1467.099,9.0,15543.436,1.572,0.0
403,000403.png,1453.811,5.0,7214.619,0.607,2.0
404,000404.png,1461.568,1.0,1447.869,0.3,0.0
405,000405.png,1434.202,1.0,1432.823,0.287,0.0
406,000406.png,1523.825,3.0,4162.888,0.411,2.0
407,000407.png,1478.576,1.0,1435.915,0.505,0.0
408,000408.png,1442.685,6.0,8852.673,0.698,0.0
409,000409.png,1423.365,5.0,7263.775,0.622,0.0
410,000410.png,1444.595,2.0,2844.187,0.489,0.0
411,000411.png,1475.425,3.0,4169.537,0.401,0.0
412,000412.png,1517.702,,,,0.0
413,000413.png,1482.406,7.0,10290.577,0.775,0.0
414,000414.png,1438.555,1.0,1441.542,0.285,0.0
415,000415.png,1464.719,5.0,6972.021,0.613,0.0
416,000416.png,1433.553,8.0,12346.288,0.745,6.0
417,000417.png,1437.52,2.0,3036.737,0.369,2.0
418,000418.png,1434.937,9.0,16493.194,1.3,0.0
419,000419.png,1400.444,3.0,4448.841,0.417,1.0
420,000420.png,1408.019,1.0,1460.371,0.339,0.0
421,000421.png,1418.079,3.0,4270.684,0.42,0.0
422,000422.png,1427.797,10.0,17772.046,1.677,3.0
423,000423.png,1434.325,11.0,17089.141,2.92,1.0
424,000424.png,1462.257,2.0,2818.047,0.344,0.0
425,000425.png,1419.375,1.0,1433.473,0.494,0.0
426,000426.png,1439.114,1.0,1435.723,0.284,0.0
427,000427.png,1447.892,3.0,4157.1,0.479,1.0
428,000428.png,1429.326,,,,1.0
429,000429.png,1480.992,3.0,4183.621,0.418,0.0
430,000430.png,1591.291,,,,0.0
431,000431.png,1435.407,2.0,2784.159,0.342,1.0
432,000432.png,1448.139,10.0,15013.476,1.378,0.0
433,000433.png,1413.556,2.0,2876.293,0.342,1.0
434,000434.png,1453.588,9.0,13286.047,0.815,3.0
435,000435.png,1443.226,4.0,6251.897,0.499,3.0
436,000436.png,1752.309,12.0,22810.732,2.363,0.0
437,000437.png,1618.091,5.0,12603.798,1.948,1.0
438,000438.png,1349.607,2.0,6496.97,1.505,0.0
439,000439.png,1326.305,14.0,31911.92,5.333,0.0
440,000440.png,1343.934,6.0,8568.804,0.604,3.0
441,000441.png,1347.66,6.0,8537.653,0.594,0.0
442,000442.png,1320.69,3.0,4196.217,0.407,0.0
443,000443.png,1348.882,3.0,4225.339,0.404,0.0
444,000444.png,1415.388,5.0,6954.894,0.723,0.0
445,000445.png,1438.515,9.0,13832.452,1.359,1.0
446,000446.png,1370.192,1.0,1505.702,0.362,0.0
447,000447.png,1378.63,5.0,6929.595,0.556,2.0
448,000448.png,1345.413,1.0,1438.559,0.267,1.0
449,000449.png,1327.085,,,,1.0
450,000450.png,1361.652,2.0,2871.954,0.346,0.0
451,000451.png,1370.101,3.0,4179.958,0.607,0.0
452,000452.png,1403.564,3.0,4302.083,0.455,0.0
453,000453.png,2036.287,3.0,4276.035,0.451,0.0
454,000454.png,1507.327,6.0,9665.838,1.352,0.0
455,000455.png,1479.937,6.0,10130.371,0.843,1.0
456,000456.png,3427.758,3.0,4662.188,0.453,1.0
457,000457.png,1685.628,3.0,4653.068,0.452,0.0
458,000458.png,1674.483,,,,0.0
459,000459.png,1526.172,4.0,5993.675,0.485,0.0
460,000460.png,1443.634,4.0,5910.521,0.541,0.0
461,000461.png,1521.621,1.0,1453.832,0.34,0.0
462,000462.png,1434.793,5.0,7953.598,0.597,4.0
463,000463.png,1436.426,2.0,2887.746,0.336,0.0
464,000464.png,1399.021,3.0,4303.196,0.946,0.0
465,000465.png,1407.778,,,,0.0
466,000466.png,1397.711,,,,0.0
467,000467.png,1415.99,4.0,6005.602,0.488,4.0
468,000468.png,1429.603,,,,4.0
469,000469.png,1385.833,4.0,5832.3,0.54,3.0
470,000470.png,1455.748,12.0,19447.509,3.376,0.0
471,000471.png,1348.417,1.0,1441.215,0.278,1.0
472,000472.png,1339.119,12.0,18442.041,1.705,0.0
473,000473.png,1335.901,2.0,2831.725,0.355,2.0
474,000474.png,1334.017,3.0,4218.271,0.396,0.0
475,000475.png,1353.043,2.0,2794.69,0.335,0.0
476,000476.png,1344.085,3.0,4157.49,0.397,0.0
477,000477.png,1418.499,3.0,4180.131,0.441,2.0
478,000478.png,1431.489,4.0,5703.01,0.477,2.0
479,000479.png,1355.767,2.0,2829.961,0.349,1.0
480,000480.png,1384.911,2.0,2829.995,0.378,1.0
481,000481.png,1365.718,7.0,12386.685,1.528,2.0
482,000482.png,2349.305,10.0,16240.416,5.456,3.0
483,000483.png,1594.663,6.0,8912.005,0.885,0.0
484,000484.png,2158.915,1.0,1446.794,0.273,1.0
485,000485.png,1505.279,6.0,8710.936,0.689,0.0
486,000486.png,1480.634,2.0,2830.31,0.337,0.0
487,000487.png,1519.435,,,,0.0
488,000488.png,1474.122,2.0,2829.782,0.374,0.0
489,000489.png,1394.602,,,,0.0
490,000490.png,1367.116,6.0,9176.672,0.607,2.0
491,000491.png,1431.157,3.0,4182.172,0.454,3.0
492,000492.png,1394.608,,,,3.0
493,000493.png,1434.086,1.0,1411.656,0.268,0.0
494,000494.png,1396.029,4.0,5546.52,0.469,0.0
495,000495.png,1328.249,3.0,4168.77,0.412,0.0
496,000496.png,1348.276,1.0,1420.921,0.355,1.0
497,000497.png,1335.859,3.0,4151.773,0.392,0.0
